mul_id,name,variant,class_name,technology,role,tonnage,bf_size,bf_move,bf_tmm,bf_armor,bf_structure,bf_threshold,bf_damage_short,bf_damage_short_min,bf_damage_medium,bf_damage_medium_min,bf_damage_long,bf_damage_long_min,bf_damage_extreme,bf_overheat,bf_point_value,bf_abilities,date_introduced,era_id,rules_level,battle_value,ab_ecm,ab_aecm,ab_stl,ab_lrm,ab_srm,ab_if,ab_narc,ab_case,ab_c3i,ab_c3s,ab_c3m,ab_tag,ab_rcn,ab_prb
6451,Gùn GN-2OA,GN-2OA,Gùn,Inner Sphere,Sniper,20.0,1,10in,0,2,2,0,2,False,2,False,2,False,0,0,19,"ENE,OMNI",3134,16,Standard,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,Locust LCT-5M2,LCT-5M2,Locust,Inner Sphere,Scout,20.0,1,22in,0,2,1,0,2,False,2,False,0,False,0,0,25,ENE,3087,15,Standard,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,Locust LCT-5W,LCT-5W,Locust,Inner Sphere,Scout,20.0,1,22in,0,2,1,0,1,False,1,False,0,False,0,0,23,"C3I,ENE,MHQ2,TAG",3076,14,Standard,695,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8200,Locust LCT-7S,LCT-7S,Locust,Mixed,Scout,20.0,1,24in,0,2,1,0,2,False,1,False,0,False,0,0,21,CASE,3128,254,Standard,706,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1908,Locust LCT-5M,LCT-5M,Locust,Inner Sphere,Striker,20.0,1,24in,0,2,1,0,2,False,2,False,0,False,0,0,26,ENE,3066,247,Standard,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,Stinger IIC,,Stinger IIC,Clan,Scout,20.0,1,12inj,0,2,2,0,3,False,3,False,0,False,0,0,22,CASE,3085,15,Advanced,730,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3194,Thorn THE-Nb,THE-Nb,Thorn,Inner Sphere,Striker,20.0,1,16in,0,2,1,0,2,False,2,False,1,False,0,0,23,ENE,2743,10,Standard,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,Dasher (Fire Moth) C,C,Dasher (Fire Moth),Clan,Missile Boat,20.0,1,26in,0,1,1,0,1,False,1,False,1,False,0,0,19,"AMS,CASE,IF1,OMNI",2874,11,Standard,741,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8128,Stinger C 2,C 2,Stinger,Clan,Scout,20.0,1,12inj,0,2,2,0,2,False,2,False,0,False,0,0,18,ENE,2838,11,Standard,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,Wasp C,C,Wasp,Mixed,Sniper,20.0,1,12inj,0,2,2,0,2,False,2,False,1,False,0,0,19,ENE,3143,16,Standard,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Baboon (Howler) 2,2,Baboon (Howler),Clan,Striker,20.0,1,16in,0,2,1,0,3,False,2,False,1,False,0,0,24,CASE,3063,247,Standard,757,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6450,Gùn GN-2O,GN-2O,Gùn,Inner Sphere,Striker,20.0,1,10in,0,2,2,0,2,False,2,False,0,False,0,0,17,"ENE,OMNI",3134,16,Standard,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Dasher (Fire Moth) H,H,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,5,False,0,False,0,False,0,1,25,"ENE,OMNI",3060,13,Standard,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Locust LCT-5W2,LCT-5W2,Locust,Inner Sphere,Scout,20.0,1,22in,0,2,1,0,1,False,1,False,0,False,0,0,24,"C3S,ECM,ENE,MHQ1,TAG",3079,14,Standard,787,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1139,Flea FLE-20,FLE-20,Flea,Inner Sphere,Striker,20.0,1,16in,0,1,2,0,2,False,2,False,1,False,0,0,24,"ECM,ENE,STL",3071,14,Standard,791,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8305,Mercury MCY-105,MCY-105,Mercury,Inner Sphere,Scout,20.0,1,24in,0,2,1,0,2,False,2,False,0,False,0,0,26,ENE,3092,15,Standard,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,Snow Fox,,Snow Fox,Clan,Striker,20.0,1,20in,0,2,2,0,2,False,2,False,0,False,0,0,27,ENE,3015,255,Standard,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Dasher (Fire Moth) E,E,Dasher (Fire Moth),Clan,Scout,20.0,1,26in,0,1,1,0,2,False,1,False,1,False,0,0,18,"CASE,OMNI",3059,13,Standard,822,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9313,Flea FLE-21,FLE-21,Flea,Inner Sphere,Scout,20.0,1,22in,0,2,1,0,2,False,2,False,0,False,0,0,29,"ECM,ENE,STL",3139,16,Standard,823,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7879,Snow Fox (Omni) A,A,Snow Fox (Omni),Clan,Striker,20.0,1,20in,0,2,1,0,2,False,1,False,1,False,0,0,23,"CASE,HT1/-/-,IF1,OMNI",3111,254,Standard,831,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7581,Dasher (Fire Moth) P,P,Dasher (Fire Moth),Clan,Striker,20.0,1,30in,0,1,1,0,4,False,0,False,0,False,0,0,22,"ENE,OMNI",3132,16,Standard,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,Piranha 2,2,Piranha,Clan,Striker,20.0,1,18in,0,2,1,0,4,False,2,False,0,False,0,0,24,ENE,3067,247,Standard,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,Red Shift RDS-3A,RDS-3A,Red Shift,Inner Sphere,Striker,20.0,1,18in,0,2,1,0,2,False,2,False,0,False,0,0,25,"C3I,ENE,MHQ2",3068,14,Standard,869,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2555,Porcupine PRC-1N,PRC-1N,Porcupine,Inner Sphere,Striker,20.0,1,22in,0,2,1,0,2,False,2,False,0,False,0,0,26,"ENE,MEL",3063,247,Experimental,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Dasher (Fire Moth) K,K,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,3,False,3,False,0,False,0,0,28,"CASE,OMNI",3071,14,Standard,884,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7738,Butcherbird (Ion Sparrow) Prime,Prime,Butcherbird (Ion Sparrow),Clan,Scout,20.0,1,16in/20inj,0,2,1,0,3,False,3,False,0,False,0,0,30,"CASE,JMPS1,OMNI",3147,16,Advanced,885,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7741,Butcherbird (Ion Sparrow) C,C,Butcherbird (Ion Sparrow),Clan,Scout,20.0,1,16in/20inj,0,2,1,0,4,False,4,False,0,False,0,0,35,"ENE,JMPS1,OMNI",3147,16,Advanced,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,Porcupine PRC-2N,PRC-2N,Porcupine,Inner Sphere,Striker,20.0,1,16in,0,2,1,0,3,False,3,False,0,False,0,1,28,ENE,3067,247,Experimental,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,Snow Fox 3,3,Snow Fox,Clan,Striker,20.0,1,18in,0,2,1,0,2,False,2,False,0,True,0,0,24,"CASE,ECM",3072,14,Standard,903,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6948,Locust LCT-5M3,LCT-5M3,Locust,Inner Sphere,Scout,20.0,1,18in,0,2,1,0,2,False,2,False,1,False,0,0,23,ENE,3088,15,Standard,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Locust LCT-6M,LCT-6M,Locust,Inner Sphere,Striker,20.0,1,36in,0,2,1,0,2,False,2,False,0,False,0,0,31,ENE,3071,14,Standard,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Fireball ALM-10D,ALM-10D,Fireball,Inner Sphere,Striker,20.0,1,28in,0,2,1,0,2,False,2,False,0,False,0,0,26,ENE,3076,14,Standard,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,Piranha,,Piranha,Clan,Striker,20.0,1,18in,0,2,1,0,5,False,2,False,0,False,0,0,25,CASE,3051,13,Standard,998,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2534,Piranha 4,4,Piranha,Clan,Striker,20.0,1,18in,0,2,1,0,3,False,2,False,0,False,0,0,23,CASE,3072,14,Standard,1063,0,0,0,0,0,0,0,1,0,0,0,0,0,0
839,Dasher (Fire Moth) B,B,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,2,False,2,False,0,False,0,0,24,"CASE,ECM,OMNI",2874,11,Standard,1064,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7742,Butcherbird (Ion Sparrow) D,D,Butcherbird (Ion Sparrow),Clan,Scout,20.0,1,16in/20inj,0,2,1,0,3,False,3,False,0,False,0,0,30,"ENE,JMPS1,OMNI",3147,16,Advanced,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,Piranha 5,5,Piranha,Clan,Striker,20.0,1,22in,0,2,1,0,5,False,3,False,0,False,0,0,33,CASE,3140,16,Standard,1132,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7579,Dasher (Fire Moth) J,J,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,2,False,2,False,0,False,0,0,23,"ENE,HT1/1/1,OMNI",3145,16,Standard,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,Piranha 3,3,Piranha,Clan,Striker,20.0,1,18in,0,2,1,0,5,False,2,False,0,False,0,0,28,"ENE,LPRB,RCN",3068,14,Standard,1142,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7582,Dasher (Fire Moth) R,R,Dasher (Fire Moth),Mixed,Scout,20.0,1,26in,0,1,1,0,3,False,3,False,0,False,0,0,32,"C3S,CASE,ECM,MHQ1,OMNI",3110,254,Standard,1160,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7580,Dasher (Fire Moth) M,M,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,3,False,3,False,1,False,0,0,30,"CASE,IF1,OMNI",3110,254,Standard,1200,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7880,Snow Fox (Omni) B,B,Snow Fox (Omni),Clan,Sniper,20.0,1,20in,0,2,1,0,2,False,2,False,1,False,0,0,26,"ENE,OMNI",3111,254,Standard,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Dasher (Fire Moth) Prime,Prime,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,3,False,3,False,0,False,0,0,28,"CASE,OMNI,SRM1/1",2874,11,Standard,1251,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7578,Dasher (Fire Moth) I,I,Dasher (Fire Moth),Clan,Sniper,20.0,1,26in,0,1,1,0,2,False,2,False,2,False,0,0,24,"CASE,IF0*,OMNI",3139,16,Standard,1260,0,0,0,0,0,1,0,1,0,0,0,0,0,0
191,"Baboon (Howler) 3 ""Devil""","3 ""Devil""",Baboon (Howler),Clan,Striker,20.0,1,16in,0,2,1,0,2,False,2,False,2,False,0,0,24,ENE,3066,247,Standard,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,Dasher (Fire Moth) T,T,Dasher (Fire Moth),Clan,Striker,20.0,1,30in,0,1,1,0,3,False,3,False,0,False,0,0,28,"CASE,OMNI",3142,16,Standard,1305,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7569,Baboon (Howler) 5,5,Baboon (Howler),Clan,Striker,20.0,1,14in,0,2,2,0,3,False,3,False,0,False,0,2,29,ENE,3053,13,Standard,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Dasher (Fire Moth) (Aletha),(Aletha),Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,3,False,3,False,1,False,0,0,31,"ECM,ENE,OMNI",3068,14,Standard,1388,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Dasher (Fire Moth) F,F,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,3,False,3,False,0,False,0,0,31,"CASE,OMNI,PRB,RCN",3070,14,Standard,1461,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7878,Snow Fox (Omni) Prime,Prime,Snow Fox (Omni),Clan,Scout,20.0,1,20in,0,2,1,0,3,False,3,False,0,False,0,0,36,"ECM,ENE,OMNI,PRB,RCN",3111,254,Standard,1464,1,0,0,0,0,0,0,0,0,0,0,0,1,1
6946,Dasher (Fire Moth) G,G,Dasher (Fire Moth),Clan,Striker,20.0,1,30in,0,1,1,0,4,False,4,False,0,False,0,1,35,"CASE,OMNI",3098,15,Standard,2041,0,0,0,0,0,0,0,1,0,0,0,0,0,0
841,Dasher (Fire Moth) D,D,Dasher (Fire Moth),Clan,Striker,20.0,1,26in,0,1,1,0,4,False,3,False,0,False,0,1,30,"ENE,OMNI",2874,11,Standard,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,Jackrabbit JKR-8T,JKR-8T,Jackrabbit,Inner Sphere,Sniper,25.0,1,12in,0,2,2,0,1,False,1,False,0,True,0,0,14,,2765,10,Standard,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Dart DRT-3S,DRT-3S,Dart,Inner Sphere,Scout,25.0,1,18in,0,2,2,0,1,False,0,False,0,False,0,0,15,ENE,3051,13,Standard,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,Pathfinder PFF-2,PFF-2,Pathfinder,Primitive,Scout,25.0,1,12in,0,2,2,0,1,False,1,False,0,False,0,0,16,"ENE,PRB,RCN",3075,14,Advanced,452,0,0,0,0,0,0,0,0,0,0,0,0,1,1
668,Commando COM-1C,COM-1C,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,1,False,1,False,0,True,0,0,14,,3020,256,Introductory,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Commando COM-1A,COM-1A,Commando,Primitive,Scout,25.0,1,10in,0,2,2,0,1,False,1,False,0,False,0,0,13,ENE,2463,9,Advanced,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,Raptor RTX1-OD,RTX1-OD,Raptor,Inner Sphere,Striker,25.0,1,14in,0,2,1,0,3,False,2,False,0,False,0,0,28,"C3S,MHQ1,OMNI,PRB,RCN,TAG",3052,13,Standard,490,0,0,0,0,0,0,0,0,0,1,0,1,1,1
7461,Commando COM-1AK,COM-1AK,Commando,Primitive,Scout,25.0,1,10in,0,3,2,0,2,False,1,False,0,False,0,0,16,ENE,3072,14,Advanced,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Commando COM-3A,COM-3A,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,SRM1/1,3025,256,Introductory,540,0,0,0,0,1,0,0,0,0,0,0,0,0,0
670,Commando COM-2D,COM-2D,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,SRM1/1,2486,9,Introductory,541,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9629,Commando COM-7Z2,COM-7Z2,Commando,Inner Sphere,Scout,25.0,1,12in,0,3,2,0,2,False,1,False,0,False,0,0,20,"PRB,RCN",3051,13,Standard,543,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1658,Jackrabbit JKR-9W,JKR-9W,Jackrabbit,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,,3074,14,Standard,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Commando COM-5S,COM-5S,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,CASE,3050,13,Standard,557,0,0,0,0,0,0,0,1,0,0,0,0,0,0
669,Commando COM-1D,COM-1D,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,,2480,9,Introductory,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Commando COM-2Dr,COM-2Dr,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,True,0,0,18,"CASE,IF0*",3075,14,Standard,563,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2967,Sling SL-1G,SL-1G,Sling,Inner Sphere,Missile Boat,25.0,1,14in/12inj,0,2,1,0,1,False,1,False,1,False,0,0,19,"IF1,TAG,JMPW1",2766,10,Standard,578,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2652,Raptor RTX1-OE,RTX1-OE,Raptor,Inner Sphere,Striker,25.0,1,14in,0,2,1,0,3,False,2,False,0,False,0,0,22,OMNI,3058,13,Standard,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,Commando COM-7J,COM-7J,Commando,Inner Sphere,Striker,25.0,1,12in/10inj,0,2,2,0,2,False,2,False,0,False,0,0,18,"CASE,SRM1/1",3056,13,Standard,599,0,0,0,0,1,0,0,1,0,0,0,0,0,0
675,Commando COM-7B,COM-7B,Commando,Inner Sphere,Striker,25.0,1,12in/8inj,0,2,1,0,3,False,2,False,0,False,0,0,18,"CASE,JMPW1,SRM1/1",3068,14,Standard,602,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1827,Koshi (Mist Lynx) A,A,Koshi (Mist Lynx),Clan,Scout,25.0,1,14in/12inj,0,2,1,0,1,False,0,False,0,False,0,0,18,"AMS,CASE,OMNI,PRB,RCN,TAG,JMPW1",2926,255,Standard,608,0,0,0,0,0,0,0,1,0,0,0,1,1,1
9632,Commando COM-7W,COM-7W,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,CASE,3056,13,Standard,608,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2195,Mjolnir MLR-BX,MLR-BX,Mjolnir,Inner Sphere,Striker,25.0,1,12inj,0,3,1,0,2,False,2,False,0,False,0,0,21,"MEL,SRM1/1,TSM",3078,14,Advanced,612,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2649,Raptor RTX1-OB,RTX1-OB,Raptor,Inner Sphere,Striker,25.0,1,14in,0,2,1,0,3,False,3,False,0,False,0,0,26,"OMNI,SRM2/2",3052,13,Standard,613,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1657,"Jackrabbit JKR-9R ""Joker""","JKR-9R ""Joker""",Jackrabbit,Inner Sphere,Striker,25.0,1,12in,0,3,2,0,2,False,2,False,0,False,0,0,20,,2768,10,Standard,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Commando COM-1B,COM-1B,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,,3015,255,Introductory,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,Commando COM-7X,COM-7X,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,3,False,3,False,0,False,0,0,21,,3018,255,Introductory,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9630,Commando COM-7A,COM-7A,Commando,Inner Sphere,Striker,25.0,1,12in,0,3,2,0,2,False,2,False,0,False,0,0,20,"CASE,SRM1/1",3056,13,Standard,625,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1840,Koto KT-P2,KT-P2,Koto,Inner Sphere,Scout,25.0,1,16in,0,3,1,0,2,False,1,False,0,False,0,0,21,CASE,3052,13,Standard,631,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5770,Super-Wasp WSP-2A-X,WSP-2A-X,Super-Wasp,Inner Sphere,Striker,25.0,1,16in/12inj,0,2,2,0,2,False,2,False,0,False,0,0,24,JMPW1,3020,256,Experimental,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Dart DRT-6S,DRT-6S,Dart,Inner Sphere,Scout,25.0,1,18in,0,3,2,0,1,False,1,False,0,False,0,0,22,ENE,3053,13,Standard,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,Nexus NXS1-A,NXS1-A,Nexus,Inner Sphere,Striker,25.0,1,14in/8inj,0,1,2,0,3,False,2,False,0,False,0,0,22,"AMS,JMPW2",3054,13,Standard,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,Eagle EGL-3M,EGL-3M,Eagle,Inner Sphere,Brawler,25.0,1,10inj,0,3,1,0,2,False,2,False,1,False,0,0,20,ENE,3076,14,Advanced,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Dart DRT-4S,DRT-4S,Dart,Inner Sphere,Scout,25.0,1,18in,0,2,2,0,2,False,2,False,0,False,0,0,23,ENE,3053,13,Introductory,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Commando COM-7S,COM-7S,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,1,0,3,False,3,False,0,False,0,0,20,CASE,3064,247,Standard,658,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9628,Commando COM-7Z,COM-7Z,Commando,Inner Sphere,Striker,25.0,1,12in,0,3,2,0,2,False,2,False,0,False,0,0,20,CASE,3051,13,Standard,661,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3160,Tarantula ZPH-1,ZPH-1,Tarantula,Inner Sphere,Scout,25.0,1,16inj,0,2,1,0,2,False,2,False,0,False,0,0,22,,3054,13,Standard,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,Mjolnir MLR-B2,MLR-B2,Mjolnir,Inner Sphere,Scout,25.0,1,12inj,0,3,2,0,1,False,1,False,0,False,0,0,18,"ENE,MEL,TSM",3077,14,Advanced,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,Mongoose MON-68,MON-68,Mongoose,Inner Sphere,Scout,25.0,1,14in,0,3,2,0,1,False,1,False,0,False,0,0,21,ENE,3039,256,Introductory,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626,Commando COM-7Y,COM-7Y,Commando,Inner Sphere,Striker,25.0,1,12in,0,3,2,0,3,False,3,False,0,False,0,0,24,,3022,256,Introductory,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,Koshi (Mist Lynx) I,I,Koshi (Mist Lynx),Clan,Striker,25.0,1,14in/12inj,0,2,1,0,1,False,1,False,0,False,0,0,21,"CASE,JMPW1,OMNI,PRB,RCN,SNARC,SRM1/1",3086,15,Standard,689,0,0,0,0,1,0,1,1,0,0,0,0,1,1
673,Commando COM-4H,COM-4H,Commando,Inner Sphere,Striker,25.0,1,12in,0,2,2,0,2,False,2,False,0,False,0,0,17,ENE,3064,247,Standard,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,Brigand LDT-X3,LDT-X3,Brigand,Inner Sphere,Striker,25.0,1,12inj,0,2,1,0,2,False,1,False,1,False,0,0,15,ENE,3075,14,Standard,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,Tarantula ZPH-3A,ZPH-3A,Tarantula,Inner Sphere,Striker,25.0,1,16in/14inj,0,3,1,0,2,False,2,False,0,False,0,0,26,ENE,3063,247,Standard,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,Nexus II NXS2-A,NXS2-A,Nexus II,Inner Sphere,Scout,25.0,1,16in/12inj,0,2,1,0,2,False,2,False,0,False,0,0,25,"C3I,ENE,MHQ2,JMPW1",3066,247,Standard,702,0,0,0,0,0,0,0,0,1,0,0,0,0,0
831,Dart DRT-6T,DRT-6T,Dart,Inner Sphere,Scout,25.0,1,18in,0,3,1,0,1,False,1,False,1,False,0,0,21,ENE,3077,14,Standard,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,Nexus NXS1-B,NXS1-B,Nexus,Inner Sphere,Scout,25.0,1,14in/10inj,0,2,2,0,2,False,2,False,0,False,0,0,26,"C3I,ENE,MHQ2,JMPW1",3062,247,Standard,715,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2262,Nexus II NXS2-B,NXS2-B,Nexus II,Inner Sphere,Scout,25.0,1,16in,0,2,1,0,1,False,1,False,0,False,0,0,26,"C3I,ECM,ENE,MHQ2,PRB,RCN,STL,TAG",3067,247,Standard,717,1,0,1,0,0,0,0,0,1,0,0,1,1,1
7439,Commando COM-9S,COM-9S,Commando,Inner Sphere,Striker,25.0,1,18in,0,2,1,0,2,False,2,False,1,False,0,0,23,"CASEII,IF0*",3146,16,Standard,719,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2647,Raptor RTX1-O,RTX1-O,Raptor,Inner Sphere,Missile Boat,25.0,1,14in,0,2,1,0,3,False,2,False,1,False,0,0,24,"IF1,OMNI",3052,13,Standard,721,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7313,Brigand LDT-XPR1,LDT-XPR1,Brigand,Inner Sphere,Striker,25.0,1,12inj,0,3,1,0,2,False,2,False,0,False,0,0,19,,3076,14,Experimental,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,"Commando COM-7Y2 ""Blazing Inferno""","COM-7Y2 ""Blazing Inferno""",Commando,Inner Sphere,Striker,25.0,1,12in,0,3,2,0,3,False,2,False,0,False,0,0,21,ENE,3025,256,Introductory,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Icestorm,,Icestorm,Clan,Scout,25.0,1,24in,0,2,1,0,1,False,1,False,0,False,0,0,20,"CASE,TAG",2830,11,Standard,728,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2968,Sling SL-1H,SL-1H,Sling,Inner Sphere,Striker,25.0,1,14in/12inj,0,3,1,0,2,False,2,False,0,False,0,0,26,"ENE,TAG,JMPW1",2766,10,Standard,731,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7721,Hermit Crab HMC-13,HMC-13,Hermit Crab,Inner Sphere,Scout,25.0,1,14inj,0,3,2,0,1,False,1,False,0,False,0,0,22,ENE,3104,254,Standard,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,Mongoose MON-69,MON-69,Mongoose,Inner Sphere,Striker,25.0,1,16in,0,3,2,0,2,False,2,False,0,False,0,0,27,,2819,11,Standard,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Duan Gung D9-G9,D9-G9,Duan Gung,Inner Sphere,Missile Boat,25.0,1,14in/12inj,0,2,1,0,2,False,2,False,1,False,0,0,24,"IF1,JMPW1",3058,13,Standard,737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7316,Brigand LDT-XPR4,LDT-XPR4,Brigand,Inner Sphere,Striker,25.0,1,12inj,0,3,1,0,2,False,2,False,0,False,0,0,19,ENE,3076,14,Standard,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Mongoose MON-67,MON-67,Mongoose,Inner Sphere,Striker,25.0,1,16in,0,3,2,0,2,False,2,False,0,False,0,0,27,ENE,2830,11,Introductory,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,Hermit Crab HMC-15,HMC-15,Hermit Crab,Inner Sphere,Striker,25.0,1,14in,0,3,2,0,1,False,1,False,1,False,0,0,22,ENE,3108,254,Standard,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,Brigand LDT-XPR5,LDT-XPR5,Brigand,Inner Sphere,Striker,25.0,1,10in/16inj,0,3,1,0,2,False,2,False,0,False,0,0,24,"ENE,JMPS1",3076,14,Experimental,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,Tarantula ZPH-2A,ZPH-2A,Tarantula,Inner Sphere,Scout,25.0,1,16inj,0,2,1,0,2,False,2,False,0,False,0,0,22,,3060,13,Standard,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,Mongoose MON-70,MON-70,Mongoose,Inner Sphere,Striker,25.0,1,16in,0,3,2,0,2,False,2,False,0,False,0,0,27,ENE,2819,11,Standard,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
